"weather station","year","month","total snow depth","average snow depth","max snow depth"
"Abries_rm",1996,3,"39.0000000000000000","70.8600000000000000","89.0000000000000000"
"Abries_rm",1997,1,"99.0000000000000000","128.2300000000000000","163.0000000000000000"
"Abries_rm",1997,2,"22.0000000000000000","90.4600000000000000","113.0000000000000000"
"Abries_rm",1997,3,"7.0000000000000000","59.0300000000000000","73.0000000000000000"
"Abries_rm",1998,1,"84.0000000000000000","45.6600000000000000","65.0000000000000000"
"Abries_rm",1999,1,"65.0000000000000000","28.9600000000000000","51.0000000000000000"
"Abries_rm",1999,2,"51.0000000000000000","48.4100000000000000","64.0000000000000000"
"Abries_rm",2000,1,"20.0000000000000000","57.8100000000000000","68.0000000000000000"
"Abries_rm",2000,2,"38.0000000000000000","47.2800000000000000","55.0000000000000000"
"Abries_rm",2001,1,"55.0000000000000000","60.2400000000000000","77.0000000000000000"
"Abries_rm",2001,2,"98.0000000000000000","99.4800000000000000","140.0000000000000000"
"Abries_rm",2001,3,"151.0000000000000000","161.1300000000000000","209.0000000000000000"
"Abries_rm",2002,1,"16.0000000000000000","31.5200000000000000","42.0000000000000000"
"Abries_rm",2002,2,"170.0000000000000000","60.7500000000000000","125.0000000000000000"
"Abries_rm",2002,3,"92.0000000000000000","86.6100000000000000","148.0000000000000000"
"Abries_rm",2003,1,"46.0000000000000000","63.2600000000000000","76.0000000000000000"
"Abries_rm",2003,2,"46.0000000000000000","79.2900000000000000","95.0000000000000000"
"Abries_rm",2004,1,"201.0000000000000000","126.4100000000000000","200.0000000000000000"
"Abries_rm",2004,2,"60.0000000000000000","121.0400000000000000","145.0000000000000000"
"Abries_rm",2005,1,"13.0000000000000000","30.1900000000000000","35.0000000000000000"
"Abries_rm",2005,2,"22.0000000000000000","25.2900000000000000","32.0000000000000000"
"Abries_rm",2006,1,"83.0000000000000000","33.8700000000000000","90.0000000000000000"
"Abries_rm",2006,2,"78.0000000000000000","68.3600000000000000","96.0000000000000000"
"Abries_rm",2006,3,"99.0000000000000000","103.0300000000000000","120.0000000000000000"
"Abries_rm",2008,1,"108.0000000000000000","63.0000000000000000","94.0000000000000000"
"Abries_rm",2008,2,"17.0000000000000000","66.6600000000000000","79.0000000000000000"
"Abries_rm",2009,2,"40.0000000000000000","162.5400000000000000","187.0000000000000000"
"Abries_rm",2010,1,"105.0000000000000000","75.1400000000000000","103.0000000000000000"
"Abries_rm",2011,1,"54.0000000000000000","56.6800000000000000","76.0000000000000000"
"Abries_rm",2014,1,"95.0000000000000000","66.4300000000000000","90.0000000000000000"
"Abries_rm",2017,1,"22.0000000000000000","31.1000000000000000","37.0000000000000000"
"Abries_rm",2017,2,"81.0000000000000000","49.5600000000000000","65.0000000000000000"
"Abries_rm",2019,2,"22.0000000000000000","33.7700000000000000","54.0000000000000000"
"Agnieres_en_devoluy",1968,11,"34.0000000000000000","8.7300000000000000","33.0000000000000000"
"Agnieres_en_devoluy",1968,12,"60.0000000000000000","9.5800000000000000","29.0000000000000000"
"Agnieres_en_devoluy",1969,1,"40.0000000000000000","33.5800000000000000","41.0000000000000000"
"Agnieres_en_devoluy",1969,2,"58.0000000000000000","45.6800000000000000","65.0000000000000000"
"Agnieres_en_devoluy",1969,3,"18.0000000000000000","18.5200000000000000","40.0000000000000000"
"Agnieres_en_devoluy",1969,10,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"Agnieres_en_devoluy",1969,11,"13.0000000000000000","1.67000000000000000000","8.0000000000000000"
"Agnieres_en_devoluy",1969,12,"71.0000000000000000","30.3200000000000000","55.0000000000000000"
"Agnieres_en_devoluy",1970,1,"20.0000000000000000","14.6100000000000000","42.0000000000000000"
"Agnieres_en_devoluy",1970,2,"94.0000000000000000","36.1400000000000000","64.0000000000000000"
"Agnieres_en_devoluy",1970,3,"76.0000000000000000","61.1600000000000000","83.0000000000000000"
"Agnieres_en_devoluy",1970,4,"50.0000000000000000","17.1300000000000000","40.0000000000000000"
"Agnieres_en_devoluy",1970,5,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"Agnieres_en_devoluy",1970,11,"10.0000000000000000","0.00000000000000000000","0.00000000000000000000"
"Agnieres_en_devoluy",1970,12,"87.0000000000000000","11.8100000000000000","39.0000000000000000"
"Agnieres_en_devoluy",1971,1,"64.0000000000000000","47.4800000000000000","75.0000000000000000"
"Agnieres_en_devoluy",1971,2,"33.0000000000000000","54.4300000000000000","76.0000000000000000"
"Agnieres_en_devoluy",1971,3,"108.0000000000000000","60.3500000000000000","105.0000000000000000"
"Agnieres_en_devoluy",1971,4,"2.0000000000000000","17.8300000000000000","61.0000000000000000"
"Agnieres_en_devoluy",1971,11,"86.0000000000000000","12.1700000000000000","43.0000000000000000"
"Agnieres_en_devoluy",1971,12,"11.0000000000000000","17.0000000000000000","40.0000000000000000"
"Agnieres_en_devoluy",1972,1,"60.0000000000000000","27.4500000000000000","39.0000000000000000"
"Agnieres_en_devoluy",1972,2,"90.0000000000000000","31.6600000000000000","42.0000000000000000"
"Agnieres_en_devoluy",1972,3,"41.0000000000000000","16.0300000000000000","42.0000000000000000"
"Agnieres_en_devoluy",1972,4,"20.0000000000000000","0.00000000000000000000","0.00000000000000000000"
"Agnieres_en_devoluy",1972,5,"4.0000000000000000","0.00000000000000000000","0.00000000000000000000"
"Agnieres_en_devoluy",1972,11,"5.0000000000000000","0.00000000000000000000","0.00000000000000000000"
"Agnieres_en_devoluy",1972,12,"2.0000000000000000","0.00000000000000000000","0.00000000000000000000"
"Agnieres_en_devoluy",1973,1,"63.0000000000000000","12.7100000000000000","45.0000000000000000"
"Agnieres_en_devoluy",1973,2,"56.0000000000000000","43.6800000000000000","65.0000000000000000"
"Agnieres_en_devoluy",1973,3,"28.0000000000000000","38.7700000000000000","65.0000000000000000"
"Agnieres_en_devoluy",1973,4,"47.0000000000000000","5.8700000000000000","45.0000000000000000"
